id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1056629149559746560,gusdeputraa,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 19:29:55 +0000 2018,28/10/2018 19:29:55,,en,,,213137842,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/548808100958851072/LurTxKBU_normal.jpeg,322,1193,Denpasar - Mataram,http://twitter.com/gusdeputraa/statuses/1056629149559746560,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056618978565545984,moreshare,Komentar #Bodoh Zulhas #Indonesia Gaduh Kalau Mau Aman Pilih #Prabowo Bongkar Kedok Kalau Mereka Sumber https://t.co/QFhvClPJC8 #moreshareforum #beritaterkini,Sun Oct 28 18:49:30 +0000 2018,28/10/2018 18:49:30,,en,,,71512327,,"<a href=""http://www.ms-room.com"" rel=""nofollow"">ms-room.com</a>",http://pbs.twimg.com/profile_images/477683594/More-Share-forum-logo-4_normal.jpg,5160,7,Indonesian Forum Community,http://twitter.com/moreshare/statuses/1056618978565545984,"{""hashtags"":[{""text"":""Bodoh"",""indices"":[9,15]},{""text"":""Indonesia"",""indices"":[23,33]},{""text"":""Prabowo"",""indices"":[61,69]},{""text"":""moreshareforum"",""indices"":[128,143]},{""text"":""beritaterkini"",""indices"":[144,158]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/QFhvClPJC8"",""expanded_url"":""http://ms-room.com/22452"",""display_url"":""ms-room.com/22452"",""indices"":[104,127]}]}"
1056618219690020864,prabowonews,"Jembatan Suramadu Digratiskan, Semoga Pak Jokowi Menang Mutlak di Madura #prabowo #prabowosubianto #prabowonews https://t.co/HX9926HchJ https://t.co/2YuCIqXRG0",Sun Oct 28 18:46:29 +0000 2018,28/10/2018 18:46:29,,en,,,1024523944127164416,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1035076384538812417/fsezZu0u_normal.png,59,8,Indonesia,http://twitter.com/prabowonews/statuses/1056618219690020864,"{""hashtags"":[{""text"":""prabowo"",""indices"":[73,81]},{""text"":""prabowosubianto"",""indices"":[82,98]},{""text"":""prabowonews"",""indices"":[99,111]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/HX9926HchJ"",""expanded_url"":""https://suaranasional.com/2018/10/28/jembatan-suramadu-digratiskan-semoga-pak-jokowi-menang-mutlak-di-madura/"",""display_url"":""suaranasional.com/2018/10/28/jem…"",""indices"":[112,135]}],""media"":[{""id"":1056618217299357700,""id_str"":""1056618217299357696"",""indices"":[136,159],""media_url"":""http://pbs.twimg.com/media/Dqncq6FVsAAt1BD.jpg"",""media_url_https"":""https://pbs.twimg.com/media/Dqncq6FVsAAt1BD.jpg"",""url"":""https://t.co/2YuCIqXRG0"",""display_url"":""pic.twitter.com/2YuCIqXRG0"",""expanded_url"":""https://twitter.com/prabowonews/status/1056618219690020864/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":511,""h"":288,""resize"":""fit""},""medium"":{""w"":511,""h"":288,""resize"":""fit""},""small"":{""w"":511,""h"":288,""resize"":""fit""}}}]}"
1056616287869288449,YunusAntares,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 18:38:48 +0000 2018,28/10/2018 18:38:48,,en,,,801060930088009728,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054955322157264899/m4vZyuWh_normal.jpg,90,166,Cross River State-Nigeria,http://twitter.com/YunusAntares/statuses/1056616287869288449,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056610193352478720,adhiieAZ,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 18:14:35 +0000 2018,28/10/2018 18:14:35,,en,,,885782306002055168,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1047923279850160128/yQlSIczZ_normal.jpg,1377,618,,http://twitter.com/adhiieAZ/statuses/1056610193352478720,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056607488768790528,khuldinh_,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 18:03:50 +0000 2018,28/10/2018 18:03:50,,id,,,959439890327859200,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1027770896683945984/tXim71GO_normal.jpg,166,275,Dunia,http://twitter.com/khuldinh_/statuses/1056607488768790528,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056602198430216192,DaukFirdaus,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 17:42:49 +0000 2018,28/10/2018 17:42:49,,id,,,1038274636683730944,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054873152126246912/KHmqBjyR_normal.jpg,104,281,,http://twitter.com/DaukFirdaus/statuses/1056602198430216192,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056600407462445062,DinalOkta1,"Panggung sudah berdiri silahkan melakoni peran masing-masing tapi ingat jangan terlalu banyak bergerak jika belum mahir untuk menguasai panggung nanti kamu jatuh dan keseleo.....😉

#indonesia
#pemilu2019
#jokowidodo
#prabowo
#millenials
#iam12",Sun Oct 28 17:35:42 +0000 2018,28/10/2018 17:35:42,,id,,,2469145213,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1057220786040131585/kPfiDjdE_normal.jpg,20,66,makassar,http://twitter.com/DinalOkta1/statuses/1056600407462445062,"{""hashtags"":[{""text"":""indonesia"",""indices"":[181,191]},{""text"":""pemilu2019"",""indices"":[192,203]},{""text"":""jokowidodo"",""indices"":[204,215]},{""text"":""prabowo"",""indices"":[216,224]},{""text"":""millenials"",""indices"":[225,236]},{""text"":""iam12"",""indices"":[237,243]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1056599616244699136,Hatta_yeuh,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 17:32:33 +0000 2018,28/10/2018 17:32:33,,id,,,979054373744422912,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1033888594367111168/_UY9fVaV_normal.jpg,884,1587,Cirebon,http://twitter.com/Hatta_yeuh/statuses/1056599616244699136,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056598494847295488,hayat_asrarul,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 17:28:06 +0000 2018,28/10/2018 17:28:06,,id,,,949705804910796800,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054786006879109120/EUg7B7Go_normal.jpg,934,2632,"Sumatera Utara, Indonesia",http://twitter.com/hayat_asrarul/statuses/1056598494847295488,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056593752473534464,jamaluddinmarz,"RT @RanupsProSandi: #BanserSontoloyo

Dulu 2014 #PrabowoWargaBanser

Sekarang kalian oknum #BanserSontoloyo
Tuduh PrabowoBersama HTI? 

Beginilah jika ormas dipimpin #PolitisiSontoloyo

#Prabowo Diangkat jd Anggota Kehormatan Banser 

Bsiap #2019GantiPresiden 
#PrabowoSandi
https://t.co/b8Ngr0Uc3s",Sun Oct 28 17:09:15 +0000 2018,28/10/2018 17:09:15,,id,,,2327023484,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/491980335538659329/TYsbdTH1_normal.jpeg,1031,2367,Sawangan-Depok ,http://twitter.com/jamaluddinmarz/statuses/1056593752473534464,"{""hashtags"":[{""text"":""BanserSontoloyo"",""indices"":[20,36]},{""text"":""PrabowoWargaBanser"",""indices"":[48,67]},{""text"":""BanserSontoloyo"",""indices"":[91,107]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RanupsProSandi"",""name"":""#RanupsPrabowoSandi Akun Official"",""id"":2442749353,""id_str"":""2442749353"",""indices"":[3,18]}],""urls"":[]}"
1056589616248049664,Arif_Kachef,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 16:52:49 +0000 2018,28/10/2018 16:52:49,,en,,,179427300,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054760200144478209/oDT5SWTN_normal.jpg,137,398,"Jakarta, Indonesia",http://twitter.com/Arif_Kachef/statuses/1056589616248049664,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056587236005765122,AhmadFadhas,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 16:43:22 +0000 2018,28/10/2018 16:43:22,,id,,,266579245,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054487680216576001/NEZyd2eg_normal.jpg,73,298,Medan,http://twitter.com/AhmadFadhas/statuses/1056587236005765122,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056583584897736705,harian_rakyat,Prabowo Minta Pendukung Teladani Rasulullah #Soneta #Pilpres #Prabowo https://t.co/sYKy51Jkhd,Sun Oct 28 16:28:51 +0000 2018,28/10/2018 16:28:51,,en,,,2985924824,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",http://pbs.twimg.com/profile_images/556135904339714048/nLvKmjiF_normal.jpeg,1320,1561,Indonesia,http://twitter.com/harian_rakyat/statuses/1056583584897736705,"{""hashtags"":[{""text"":""Soneta"",""indices"":[44,51]},{""text"":""Pilpres"",""indices"":[52,60]},{""text"":""Prabowo"",""indices"":[61,69]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/sYKy51Jkhd"",""expanded_url"":""https://ift.tt/2CLLFSP"",""display_url"":""ift.tt/2CLLFSP"",""indices"":[70,93]}]}"
1056581202747031552,KabarSiang,Prabowo Minta Pendukung Teladani Rasulullah #Soneta #Pilpres #Prabowo https://t.co/cpV7xhwcI3,Sun Oct 28 16:19:23 +0000 2018,28/10/2018 16:19:23,,en,,,498237435,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",http://pbs.twimg.com/profile_images/378800000735345112/3e9bc462f00174356bd36c355d63a40a_normal.jpeg,1710,50,Jakarta Capital Region,http://twitter.com/KabarSiang/statuses/1056581202747031552,"{""hashtags"":[{""text"":""Soneta"",""indices"":[44,51]},{""text"":""Pilpres"",""indices"":[52,60]},{""text"":""Prabowo"",""indices"":[61,69]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/cpV7xhwcI3"",""expanded_url"":""https://ift.tt/2CLLFSP"",""display_url"":""ift.tt/2CLLFSP"",""indices"":[70,93]}]}"
1056575344180834304,utomo_y,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 15:56:06 +0000 2018,28/10/2018 15:56:06,,id,,,122066975,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/836390314176720897/vRTz2pGa_normal.jpg,307,540,Jakarta,http://twitter.com/utomo_y/statuses/1056575344180834304,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056571694276476928,tommypatty1,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 15:41:36 +0000 2018,28/10/2018 15:41:36,,id,,,1897136030,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054755591183200256/ZBlmuPtA_normal.jpg,272,454,,http://twitter.com/tommypatty1/statuses/1056571694276476928,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056566079164567552,ToniHardiyanto7,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 15:19:17 +0000 2018,28/10/2018 15:19:17,,en,,,837316452692549632,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054685287744327680/oS3Ipfmf_normal.jpg,346,555,"Kota Solok, Sumatera Barat",http://twitter.com/ToniHardiyanto7/statuses/1056566079164567552,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056561538624962565,SyamsulAlifah,"Tukang Mie Ayam juga punya hak berpolitik. Biar cuma Tukang Mie Ayam, tapi Saya tau mana yg baik mana yg buruk. #Jokowi banyak kesuksesan yg diraih. #Prabowo banyak kegagalan dalam hidupnya",Sun Oct 28 15:01:15 +0000 2018,28/10/2018 15:01:15,,en,,,1026310538085654528,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1026319246211465216/-uVm65x8_normal.jpg,50,78,Jakarta Capital Region,http://twitter.com/SyamsulAlifah/statuses/1056561538624962565,"{""hashtags"":[{""text"":""Jokowi"",""indices"":[112,119]},{""text"":""Prabowo"",""indices"":[149,157]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1056560226130780161,Dagul44184210,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 14:56:02 +0000 2018,28/10/2018 14:56:02,,id,,,984341672422076416,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1049911906524381185/DrxUTSmz_normal.jpg,180,52,Deket Rumah Ade Armando,http://twitter.com/Dagul44184210/statuses/1056560226130780161,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
1056558058359336968,ER_R_OR,Semangat Juang #Ir_soekarno Ada Pada diri #prabowo,Sun Oct 28 14:47:25 +0000 2018,28/10/2018 14:47:25,,id,,,2374749301,,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",http://pbs.twimg.com/profile_images/441417744517726209/GVbNAST9_normal.jpeg,22,1,,http://twitter.com/ER_R_OR/statuses/1056558058359336968,"{""hashtags"":[{""text"":""Ir_soekarno"",""indices"":[15,27]},{""text"":""prabowo"",""indices"":[42,50]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1056555622311718913,agus_faqih_h,"RT @Gerindra: Pak prabowo menghadiri acara deklarasi relawan Rhoma for PAS (Prabowo-Sandiaga) di Soneta Records, Depok, Jawa Barat. #prabowo #prabowosubianto #indonesia #IndonesiaRaya https://t.co/0xmvH7EbeO",Sun Oct 28 14:37:44 +0000 2018,28/10/2018 14:37:44,,id,,,1003676005,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1044145793349775360/IbXytu1w_normal.jpg,450,663,,http://twitter.com/agus_faqih_h/statuses/1056555622311718913,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Gerindra"",""name"":""Partai Gerindra"",""id"":397673651,""id_str"":""397673651"",""indices"":[3,12]}],""urls"":[]}"
