id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1056696975234523136,RohmatSetyadi,"RT @opposite6890: NON SKILL PILOT 

Jika Pilot mu Flanga Flongo
Jangan heran jika nanti.. 

Kau akan di bawa ke tepi jurang. .

Jangan serahkan kepada yang BUKAN AHLINYA .

#2019GantiPresiden 
#2019PrabowoPresiden 
#2019PrabowoSandi 
#AdilMakmur https://t.co/MHb1cUrfU9",Sun Oct 28 23:59:26 +0000 2018,28/10/2018 23:59:26,,id,,,197786909,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1055767321191440384/aI7PXWAS_normal.jpg,394,240,Indonesia,http://twitter.com/RohmatSetyadi/statuses/1056696975234523136,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""opposite6890"",""name"":""Opposite6890"",""id"":967774918916976600,""id_str"":""967774918916976640"",""indices"":[3,16]}],""urls"":[]}"
1056696973904896000,Dio_Nzee,"RT @RelawanProSandi: Ada #KebunTebuLBP di Madura?

Terkuak! Jembatan Suramadu Gratis, Luhut Ingin Buka Perkebunan Tebu Seluas 330 Hektar di Madura

Saatnya #PrabowoSandi
#2019GantiPresiden
#IndonesiaAdilMakmur
 https://t.co/lvyqvcp8Ig",Sun Oct 28 23:59:25 +0000 2018,28/10/2018 23:59:25,,id,,,759057293597999104,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054551015771451392/mSt5An6E_normal.jpg,3643,1704,"Tangerang, Banten",http://twitter.com/Dio_Nzee/statuses/1056696973904896000,"{""hashtags"":[{""text"":""KebunTebuLBP"",""indices"":[25,38]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RelawanProSandi"",""name"":""#RelawanProSandi Official"",""id"":2326479788,""id_str"":""2326479788"",""indices"":[3,19]}],""urls"":[]}"
1056696960730550273,firmandamopoli,"RT @CakKhum: Baru tau kalau produsen amplop jaya pailit

Ekonomi meroket, satu persatu tumbang pailit karena banyak utang yang tak bisa dibayar 

#2019GantiPresiden #PrabowoSandi #AdilMakmur 
https://t.co/lnlhLFrCBf",Sun Oct 28 23:59:22 +0000 2018,28/10/2018 23:59:22,,id,,,766793934206930944,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1053955512050442240/mZNxdQ_5_normal.jpg,986,1492,Indonesia,http://twitter.com/firmandamopoli/statuses/1056696960730550273,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""CakKhum"",""name"":""CAK KHUM"",""id"":899319611354632200,""id_str"":""899319611354632192"",""indices"":[3,11]}],""urls"":[]}"
1056696948189618179,wjuanda95,"RT @aburasyid13: Rakyat Madura tak bisa dibohongi, bersatu dukung total #2019GantiPresiden #PrabowoSandi           #AdilMakmur https://t.co/e3Gm4iozXq",Sun Oct 28 23:59:19 +0000 2018,28/10/2018 23:59:19,,id,,,3271659126,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/620815340168085505/7xMGQZYV_normal.jpg,148,319,"Kota Sukabumi, West Java ",http://twitter.com/wjuanda95/statuses/1056696948189618179,"{""hashtags"":[{""text"":""2019GantiPresiden"",""indices"":[72,90]},{""text"":""PrabowoSandi"",""indices"":[91,104]},{""text"":""AdilMakmur"",""indices"":[115,126]}],""symbols"":[],""user_mentions"":[{""screen_name"":""aburasyid13"",""name"":""Bela Tauhid"",""id"":2701169514,""id_str"":""2701169514"",""indices"":[3,15]}],""urls"":[]}"
1056696944507052032,abubalqies64,"RT @RajaPurwa: Simak keterangan dari Prof @Yusrilihza_Mhd lengkap dgn videonya!

Catat!!! 
1. Sejauh ini organisasi yang dinyatakan terlarang di negara ini hanya PKI dan underbouwnya
2. Tidak ada keputusan hukum HTI organisasi terlarang

Apakah kita mau jadi negara barbar?

#2019GantiPresiden https://t.co/NFReP8jcuu",Sun Oct 28 23:59:18 +0000 2018,28/10/2018 23:59:18,,id,,,808534382713520128,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/858352077289922560/SZE8Knw__normal.jpg,195,488,"Tangerang, Banten",http://twitter.com/abubalqies64/statuses/1056696944507052032,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""RajaPurwa"",""name"":""ㅤㅤㅤ ㅤ ㅤㅤㅤㅤㅤㅤ ㅤ ㅤㅤㅤㅤㅤㅤ ㅤ ㅤㅤㅤ"",""id"":2338638961,""id_str"":""2338638961"",""indices"":[3,13]},{""screen_name"":""Yusrilihza_Mhd"",""name"":""Yusril Ihza Mahendra"",""id"":434724503,""id_str"":""434724503"",""indices"":[42,57]}],""urls"":[]}"
1056696937968107520,sebasti48180093,"RT @RelawanProSandi: Ada #KebunTebuLBP di Madura?

Terkuak! Jembatan Suramadu Gratis, Luhut Ingin Buka Perkebunan Tebu Seluas 330 Hektar di Madura

Saatnya #PrabowoSandi
#2019GantiPresiden
#IndonesiaAdilMakmur
 https://t.co/lvyqvcp8Ig",Sun Oct 28 23:59:17 +0000 2018,28/10/2018 23:59:17,,id,,,1035762420042670081,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1035765135959306241/uofbm0sX_normal.jpg,847,1477,,http://twitter.com/sebasti48180093/statuses/1056696937968107520,"{""hashtags"":[{""text"":""KebunTebuLBP"",""indices"":[25,38]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RelawanProSandi"",""name"":""#RelawanProSandi Official"",""id"":2326479788,""id_str"":""2326479788"",""indices"":[3,19]}],""urls"":[]}"
1056696933908066304,denurangbandung,"RT @RelawanProSandi: #IniMedanBung

Medan kota paling beragam! 
Keras dan berbaur dg kelompok warga yg sgt beragam!

Tapi pilihan TETAP!
#2019PrabowoSandi
#2019GantiPresiden
Bentuk bersatunya warga MEDAN demi #IndonesiaAdilMakmur

Terus berjuang kawan! Demi #PrabowoSandi

 https://t.co/3SfJ1psFQC",Sun Oct 28 23:59:16 +0000 2018,28/10/2018 23:59:16,,id,,,156974818,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1040081298553888768/aK3CGlQt_normal.jpg,397,1142,Bandung - Indonesia,http://twitter.com/denurangbandung/statuses/1056696933908066304,"{""hashtags"":[{""text"":""IniMedanBung"",""indices"":[21,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""RelawanProSandi"",""name"":""#RelawanProSandi Official"",""id"":2326479788,""id_str"":""2326479788"",""indices"":[3,19]}],""urls"":[]}"
1056696931890552832,Bhelay3,"RT @arwidodo: Curhat Petani Bawang ke Sandiaga: Kami Menanam Bawang Tumbuhnya Hutang
#2019GantiPresiden 
https://t.co/0yKaQxj9nU",Sun Oct 28 23:59:15 +0000 2018,28/10/2018 23:59:15,,id,,,1037242327754891265,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054456164212137984/HD1fA4aV_normal.jpg,983,1247,,http://twitter.com/Bhelay3/statuses/1056696931890552832,"{""hashtags"":[{""text"":""2019GantiPresiden"",""indices"":[85,103]}],""symbols"":[],""user_mentions"":[{""screen_name"":""arwidodo"",""name"":""Let's be Muslim"",""id"":158162219,""id_str"":""158162219"",""indices"":[3,12]}],""urls"":[{""url"":""https://t.co/0yKaQxj9nU"",""expanded_url"":""http://www.2019gantipresiden.org/2018/10/curhat-petani-bawang-ke-sandiaga-kami.html?fbclid=IwAR00WVSjohPGe8hIeY_ONFvfyJq6lp3mSZCBXfXgbs-fT_BASJCgt_qQWng"",""display_url"":""2019gantipresiden.org/2018/10/curhat…"",""indices"":[105,128]}]}"
1056696927859892224,Hendrimaryanto4,"RT @Neng_Zepret: Astagfirullah Yaa Allah inilah Kronologi Pemukulan Pembubaran peserta 
#AksiBelaKalimatTauhid yg terjadi td Pagi 28/10/2108 di Malang mungkin olh Preman” Sayangnya Polisi Membiarkan Kejadian ini 
#AksiBelaTauhid 
#AdilMakmur makanya gw Pingin buru 
#2019GantiPresiden https://t.co/NkamDdYRE0",Sun Oct 28 23:59:14 +0000 2018,28/10/2018 23:59:14,,id,,,1003715627251453952,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1054940401243611136/HgSr4OE-_normal.jpg,193,419,Indonesia,http://twitter.com/Hendrimaryanto4/statuses/1056696927859892224,"{""hashtags"":[{""text"":""AksiBelaKalimatTauhid"",""indices"":[88,110]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Neng_Zepret"",""name"":""#PrayForLion"",""id"":890117805743493100,""id_str"":""890117805743493120"",""indices"":[3,15]}],""urls"":[]}"
1056696923095130112,hambaallah085,"RT @aburasyid13: 9 juta  Sertifikat gratis dibagikan thn 2019
Dana desa naik jadi 73 T thn 2019
Dana Kelurahan cair Rp 3 T thn 2019
Dana Bansos PKH  naik drastis 77 persen thn 2019
Sekarang tarif  Jembatan Tol Suramadu digratiskan
Sampai sini faham ?
#2019GantiPresiden
https://t.co/8sXGchO8P1",Sun Oct 28 23:59:13 +0000 2018,28/10/2018 23:59:13,,id,,,1035425336597467136,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1058760336528949248/TRoxmb1S_normal.jpg,71,24,"Yogyakarta, Indonesia",http://twitter.com/hambaallah085/statuses/1056696923095130112,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""aburasyid13"",""name"":""Bela Kalimat Tauhid"",""id"":2701169514,""id_str"":""2701169514"",""indices"":[3,15]}],""urls"":[]}"
1056696922298142720,credocitra,"RT @RajaPurwa: Beginilah seharusnya seorang pemimpin bertutur dan bersikap, hargai semua pihak walaupun itu hanya sebatas ide dan gagasan, jgn dimulai dengan narasi ""Mangkrak!""

Lawan framing media yg masif bilang Suramadu dimulai Era Megawati! Ini sdh dimulai Era Pak Harto

#2019GantiPresiden https://t.co/7oAwdlpebj",Sun Oct 28 23:59:13 +0000 2018,28/10/2018 23:59:13,,en,,,65325654,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/839628774081622017/GQMkNuVO_normal.jpg,65,367,credocitra@yahoo.com,http://twitter.com/credocitra/statuses/1056696922298142720,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""RajaPurwa"",""name"":""ㅤㅤㅤ ㅤ ㅤㅤㅤㅤㅤㅤ ㅤ ㅤㅤㅤㅤㅤㅤ ㅤ ㅤㅤㅤ"",""id"":2338638961,""id_str"":""2338638961"",""indices"":[3,13]}],""urls"":[]}"
1056696912777080832,deandry,"RT @Ochi_Oc09: Deputi ICW sebut di era Jokowi infrstruktur jadi ladang korupsi 

Pengadaan barang &amp; jasa mnjadi ladang korupsi
Namun, angka korupsi tertinggi trjdi di sektor infrstruktur yg jd sasaran empuk u/korupsi
#4TahunDibohongi

#2019GantiPresiden
#2019PrabowoSandi https://t.co/wlXCdkNOPi",Sun Oct 28 23:59:11 +0000 2018,28/10/2018 23:59:11,,id,,,31863237,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1055251706315862016/kt3PYWs-_normal.jpg,1513,1884,Bumi ALLAH. ,http://twitter.com/deandry/statuses/1056696912777080832,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Ochi_Oc09"",""name"":""Beauty Girl 👆"",""id"":210400069,""id_str"":""210400069"",""indices"":[3,13]}],""urls"":[]}"
1056696898625593345,luppin7,"RT @RajaPurwa: Hah @aniesbaswedan dipecat gara-gara 23 T?  Ya amypun...! 

Sebar? jangan!... Sebar? jangan!... Jangan disebar dech bro, kesian ebong! :-)

#2019GantiPresiden
#OrangJujurPilihOrangJujur https://t.co/HB7HLOTcIU",Sun Oct 28 23:59:07 +0000 2018,28/10/2018 23:59:07,,id,,,3348501380,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,3,47,,http://twitter.com/luppin7/statuses/1056696898625593345,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""RajaPurwa"",""name"":""ㅤㅤㅤ ㅤ ㅤㅤㅤㅤㅤㅤ ㅤ ㅤㅤㅤㅤㅤㅤ ㅤ ㅤㅤㅤ"",""id"":2338638961,""id_str"":""2338638961"",""indices"":[3,13]},{""screen_name"":""aniesbaswedan"",""name"":""Anies Baswedan"",""id"":110312278,""id_str"":""110312278"",""indices"":[19,33]}],""urls"":[]}"
1056696889737789440,abubalqies64,"RT @CakKhum: dr @Gamal_Albinsaid memaparkan dengan cerdas berdasarkan dengan data &amp; fakta dari pelaku UKM, tidak asal cuap-cuap

Masalah yg dihadapi ekonomi kreatif adalah sejak 2016 penjualan yg turun drastis &amp; harga bahan baku yang naik.
#2019GantiPresiden #PrabowoSandi #AdilMakmur https://t.co/WL2xuODYqa",Sun Oct 28 23:59:05 +0000 2018,28/10/2018 23:59:05,,id,,,808534382713520128,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/858352077289922560/SZE8Knw__normal.jpg,195,488,"Tangerang, Banten",http://twitter.com/abubalqies64/statuses/1056696889737789440,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""CakKhum"",""name"":""CAK KHUM"",""id"":899319611354632200,""id_str"":""899319611354632192"",""indices"":[3,11]},{""screen_name"":""Gamal_Albinsaid"",""name"":""dr. Gamal Albinsaid"",""id"":742915088,""id_str"":""742915088"",""indices"":[16,32]}],""urls"":[]}"
1056696872771801088,IdaOnurat,"RT @RajaPurwa: Beginilah seharusnya seorang pemimpin bertutur dan bersikap, hargai semua pihak walaupun itu hanya sebatas ide dan gagasan, jgn dimulai dengan narasi ""Mangkrak!""

Lawan framing media yg masif bilang Suramadu dimulai Era Megawati! Ini sdh dimulai Era Pak Harto

#2019GantiPresiden https://t.co/7oAwdlpebj",Sun Oct 28 23:59:01 +0000 2018,28/10/2018 23:59:01,,en,,,962092478,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1056572024007516160/JsQ4wJJJ_normal.jpg,28,440,,http://twitter.com/IdaOnurat/statuses/1056696872771801088,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""RajaPurwa"",""name"":""ㅤㅤㅤ ㅤ ㅤㅤㅤㅤㅤㅤ ㅤ ㅤㅤㅤㅤㅤㅤ ㅤ ㅤㅤㅤ"",""id"":2338638961,""id_str"":""2338638961"",""indices"":[3,13]}],""urls"":[]}"
1056696862785314816,ChaniagoAchan,"RT @BangPino_: Share video ini sebanyak-banyaknya...!!!

Propaganda Abu Janda harus dilawan. Jangan sampai kita hanya diam tanpa memberikan informasi berita pembanding hal hal yang biasa dilakukan penyusup2 dalam memecah barisan lawan.

#2019GantiPresiden

 https://t.co/WT4o5GEumP",Sun Oct 28 23:58:59 +0000 2018,28/10/2018 23:58:59,,id,,,959394095457185792,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1042594816377253888/wjj4DhOo_normal.jpg,239,204,,http://twitter.com/ChaniagoAchan/statuses/1056696862785314816,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""BangPino_"",""name"":""BP™"",""id"":766944888248074200,""id_str"":""766944888248074240"",""indices"":[3,13]}],""urls"":[]}"
1056696819135082496,khermaw,"RT @CakKhum: Mata Najwa: Anak Muda Pilih Siapa?

👩: Seberapa greget Capres elo?
😎: Kemarin Pak Prabowo ke pom bensin, enggak ketemu Premium
👩: Terooos...
😎: Di suruh isi pakai minyak angin

Eaaaaaaa... 👏🤣😂😄
#2019GantiPresiden #PrabowoSandi #AdilMakmur https://t.co/9JnDVH7Z29",Sun Oct 28 23:58:48 +0000 2018,28/10/2018 23:58:48,,en,,,706801483,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1055062087397924869/1wCTydfg_normal.jpg,771,161,,http://twitter.com/khermaw/statuses/1056696819135082496,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""CakKhum"",""name"":""CAK KHUM"",""id"":899319611354632200,""id_str"":""899319611354632192"",""indices"":[3,11]}],""urls"":[]}"
1056696812109672448,kifli127,@MSAokepunya @acoxduko Gahuru #2019GantiPresiden,Sun Oct 28 23:58:47 +0000 2018,28/10/2018 23:58:47,,id,1028434072844943360,MSAokepunya,1088010242,1056696373922295808,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1056981222973366272/KV9v8D1M_normal.jpg,4699,2068,,http://twitter.com/kifli127/statuses/1056696812109672448,"{""hashtags"":[{""text"":""2019GantiPresiden"",""indices"":[30,48]}],""symbols"":[],""user_mentions"":[{""screen_name"":""MSAokepunya"",""name"":""MSA"",""id"":1028434072844943400,""id_str"":""1028434072844943360"",""indices"":[0,12]},{""screen_name"":""acoxduko"",""name"":""Muslih Yusron"",""id"":2313506773,""id_str"":""2313506773"",""indices"":[13,22]}],""urls"":[]}"
